-0.68674,-1.1396,-0.60379,-0.56948,-0.72744,-1.0028,-0.57214,-0.63325,-0.63408,-0.99492,-1.1971,0.30104,-0.61625
-0.073875,-0.85357,-0.99688,-0.1927,0.1461,-1.1018,-1.2657,-0.37204,0.27612,0.66664,0.71575,0.71231,0.24321
-0.23888,-0.6363,-0.91991,-0.47685,-0.40564,-0.7353,-0.9034,-0.57287,-0.093771,-0.73474,-0.99153,0.35918,-0.56264
-1.1127,0.6765,-0.37818,-0.41331,-0.50178,0.44792,-0.37256,-0.27424,-0.40106,-1.7091,-1.575,-0.85248,-1.1583
-0.082537,0.94935,0.013054,2.538,2.3939,-0.15089,-0.60255,0.54842,0.3196,-0.26659,-0.18264,-0.14234,0.66853
0.4145,-1.1298,0.06428,-0.11116,0.11067,-0.71637,0.41615,0.25878,1.1548,0.59444,0.59652,0.31301,-0.10118
0.90437,0.27826,1.0559,0.36798,0.51127,0.68554,0.83199,1.5687,1.7035,1.2176,1.2635,-0.17405,0.12463
-0.94058,0.2837,0.7074,0.93401,1.7644,0.28797,0.64613,0.0064047,-0.075636,-1.1262,-1.2266,-1.0816,0.27613
1.244,-1.372,-0.94088,-0.35123,-0.32463,-1.368,-1.02,-0.45692,-0.1596,0.89441,0.68548,0.21598,0.27358
-0.42952,3.2959,0.66387,0.2221,-0.26142,2.7394,0.18456,0.82304,0.17055,-0.58709,-0.59717,-0.20038,-0.99508
0.43895,-1.3069,-0.44825,-0.3117,-0.28082,-1.2343,-0.55202,-0.25561,-0.09551,2.7841,2.1922,3.1523,2.1041
-1.0548,-0.61305,-0.69085,-0.76579,-0.73465,-0.62019,-0.53168,-0.66995,-0.40305,-0.1771,-0.55117,-0.44969,-1.0159
-0.82652,0.083298,3.5201,-0.093445,0.57419,1.088,4.2282,0.45399,1.153,-0.36868,-0.7891,0.010444,-0.73042
0.65275,-1.6061,-0.62449,-0.47295,-0.48796,-1.3461,-0.019358,-0.59816,-0.23363,0.49559,0.43712,0.29466,-0.25981
0.38388,0.68295,1.3473,0.057652,-0.23863,1.0554,0.84571,0.76884,-0.1755,0.55069,0.52787,-0.2626,-0.61591
-1.0943,1.8131,0.76128,0.35688,-0.54618,1.5628,0.73643,1.1258,-0.18072,-1.1842,-1.3306,-0.72433,-1.5164
-0.88037,-0.74505,-0.14036,2.5416,2.1628,-1.7026,-0.96124,-0.92907,-0.31486,-0.48401,-0.38913,-0.49885,1.1159
0.073956,0.3682,0.50356,-0.056928,-0.43489,0.68321,0.54166,0.097704,-0.37423,-0.071589,-0.10497,-0.01369,-0.31545
0.30668,2.0796,2.7636,0.20109,0.2515,2.4508,3.0091,1.0495,2.0049,-0.086804,-0.24561,-0.30848,-0.78064
-0.47241,0.25113,-0.22901,-0.45622,-0.69084,0.36203,-0.13801,-0.48567,-0.67606,0.67051,0.57052,-0.28654,-0.21078
0.79153,-0.13934,0.33979,-0.11032,-0.18115,0.034236,-0.20613,0.08325,-0.099484,1.2257,1.4404,0.50777,-0.36855
-1.1571,-0.53952,0.015708,-0.42821,0.16565,-0.094285,0.75998,0.0039957,0.50765,-1.2885,-1.3401,-0.83104,-0.86292
-1.1796,0.75338,-0.37446,-0.17738,-0.35271,0.4742,-0.63707,-0.13709,-0.43112,-0.54955,-0.61118,2.6485,1.9034
1.0652,1.6022,0.16434,-0.039539,-0.73156,1.5642,0.25612,0.33153,-0.55285,0.38701,0.33866,-0.21404,-0.432
-0.11397,-0.9121,0.77747,-0.1357,0.4044,-0.45492,1.3704,0.6333,1.2877,0.99344,0.64851,-0.13166,-0.41436
1.529,-0.34953,1.6794,-0.11093,0.13933,0.42678,1.9718,-0.28813,0.15042,0.40754,-0.070489,-0.029446,-0.54635
1.3527,0.55966,0.24689,-0.23801,-0.66952,0.84733,0.45593,0.32174,-0.32728,0.28168,0.39112,0.086833,0.2634
-1.3776,1.6399,1.6244,0.052952,0.10273,2.4523,2.3182,1.0311,0.8065,-1.8278,-1.6639,-1.2289,-1.6935
-0.2636,0.81152,1.5918,0.23023,0.23577,1.142,1.6701,1.0303,1.4231,0.42014,0.10369,0.10817,-0.1609
1.346,-0.3123,0.027917,-0.43465,-0.6904,-0.044727,-0.14441,-0.50799,-0.80102,2.0315,2.0123,0.28997,0.5189
-0.41518,-1.1672,-0.5024,-0.64388,-0.55779,-0.99608,-0.32593,-0.56066,-0.28779,-0.63165,-0.43785,-0.76123,-0.63372
1.6129,-1.5505,-0.5223,-0.51774,-0.44004,-1.2237,0.22,-0.52517,0.29351,-0.031617,-0.39901,0.081249,-0.30188
-0.67225,-1.1398,-0.60751,-0.61944,-0.52795,-1.0415,-0.6677,-0.53842,-0.39262,0.51062,0.88869,-0.5176,-0.35549
-0.33907,-0.63816,-1.0401,-0.54876,-0.62292,-0.82241,-1.0579,-0.57488,-0.35858,0.0039442,0.034504,-0.33411,-0.35091
-0.48605,-0.52817,-0.85488,-0.64754,-0.13881,-0.76519,-0.88534,-0.79273,-0.14519,0.18841,0.14557,0.011541,0.49074
-0.73706,0.37869,-0.94194,-0.36302,-0.3974,-0.13116,-0.89608,-0.38112,-0.14793,-0.85772,-0.61639,0.31032,-0.36211
0.43615,-0.23479,-0.25343,-0.23669,-0.24392,-0.089385,-0.13824,-0.0071658,0.039133,0.91872,0.71427,0.1006,-0.12799
3.101,-0.61383,-0.24255,-0.53146,-0.89136,-0.21576,0.12993,-0.23152,-0.47733,0.59381,0.56787,-0.081702,-0.03332
1.9955,0.063942,0.57416,-0.444,-0.60013,0.90699,0.95841,-0.24011,-0.24406,-0.048902,-0.26966,-0.2635,-0.60607
0.3045,-0.30872,-0.27281,-0.31767,-0.8133,-0.10268,-0.18716,0.22506,-0.25127,0.16167,-0.1045,0.61548,0.43068
0.054524,-0.011616,0.12665,-0.3673,-0.48047,0.54189,0.71403,-0.20382,-0.13252,0.64963,0.41945,0.52203,0.013674
0.51557,1.9171,0.96353,0.10639,-0.25157,2.5055,1.47,0.98741,0.41027,-0.50039,-0.67266,0.049636,-0.47051
1.3773,-0.11679,0.53275,-0.46374,-0.66305,0.62447,0.78536,-0.094772,-0.36554,-0.37048,-0.68138,-0.33221,-0.76113
2.4456,0.037823,0.42977,-0.42238,-0.64409,0.4334,0.29407,-0.053819,-0.31064,0.99975,1.1517,0.16003,0.44561
0.58973,-0.86958,-0.09285,-0.4095,-0.64718,-0.57462,0.16856,0.06173,-0.41721,1.1186,0.84402,-0.43962,-0.025516
2.8484,0.74809,0.096131,-0.4667,-0.78698,0.93701,0.18982,-0.26444,-0.4731,0.26971,0.24807,-0.3723,-0.75943
2.8622,-0.98719,-0.91885,-0.76053,-1.0054,-0.96741,-0.77332,-0.75691,-0.64874,1.2158,1.2785,-0.061458,0.58371
-0.7151,-0.94257,-0.59397,-0.52732,-0.59322,-0.77469,-0.20865,-0.48872,-0.19786,-0.81855,-1.2522,-0.95759,-1.3914
1.0749,-0.62767,-0.12709,-0.42656,0.89674,-0.45835,-0.047706,-0.30949,-0.55831,1.0637,1.0327,0.2818,1.6032
1.1804,-0.71318,-0.54115,-0.53123,-0.61307,-0.61266,-0.33484,-0.67469,-0.42094,1.4337,1.4659,0.29436,-0.0087202
0.7772,-0.24607,-0.51487,-0.65765,-0.7617,-0.22403,-0.42743,-0.62635,-0.64725,0.77846,0.96839,-0.23827,-0.38908
0.32512,-0.47018,0.37217,-0.45044,-0.75552,-0.027084,0.55857,-0.10762,-0.48379,0.63099,0.49853,-0.49337,-0.56281
1.0139,-1.4727,-0.75588,-0.36659,-0.31405,-1.4455,-0.80852,-0.6832,-0.33002,1.4859,1.9112,0.3877,0.78797
-0.434,0.51698,0.71271,0.69292,1.8816,0.38654,0.31647,-0.69163,-0.8266,0.64882,0.6292,-0.64734,0.74352
0.075604,2.0761,1.0206,2.3245,2.0586,1.0593,0.051969,0.2367,-0.74065,0.42068,0.75327,-0.043607,1.396
1.5695,-0.44071,0.61875,0.036127,-0.27377,-0.28088,0.23509,0.56833,-0.24382,1.8658,1.8027,1.0285,0.95881
-0.091659,-0.73992,-0.20539,-0.39493,-0.21717,-0.56169,0.17085,-0.030051,0.28482,0.8458,0.74634,-0.14413,0.21641
0.27629,-0.87308,0.13435,-0.42097,-0.40608,-0.59477,0.38231,-0.2047,0.22843,0.91512,0.90838,-0.1188,0.012147
1.1717,0.068451,-0.12656,-0.39714,-0.88813,0.25146,-0.084969,-0.095655,-0.71482,1.4319,1.7484,-0.20536,0.14312
-0.66328,3.1637,1.4349,0.87489,1.7426,2.3286,0.84137,1.8548,0.39238,0.0055647,-0.043249,-0.74707,1.0672
-0.55458,-1.4856,-0.83418,-0.41289,-0.18703,-1.4514,-0.80624,-0.62731,-0.049801,1.3941,1.4523,0.2066,-0.3163
-0.36635,0.0036976,-0.25396,-0.10143,-0.31302,-0.052445,-0.24728,0.11449,-0.13948,0.15762,0.034737,-0.077215,-0.30714
0.55164,-1.2,-0.91938,-0.48493,-0.48517,-1.1832,-0.90043,-0.68087,-0.50788,0.05373,-0.064185,-0.3749,-0.44473
0.73431,-0.66529,-0.60724,-0.58006,-0.76743,-0.59538,-0.46515,-0.70151,-0.56527,1.3797,0.86394,3.0263,2.0005
0.48299,-1.2133,-1.0696,-0.59641,-0.80815,-1.1348,-0.83984,-0.63189,-0.52627,0.51584,0.56328,-0.32673,-0.45694
-0.4076,-0.7019,-0.14567,0.8692,1.932,-0.64598,-0.069652,0.65353,1.5132,0.71688,0.75412,-0.25104,0.74827
0.4419,0.4705,0.19726,2.8125,2.4598,-0.46876,-0.33873,0.43841,0.36357,-0.6078,-0.37177,-0.34966,1.0774
-0.11063,-0.66848,-0.83736,-0.51172,-0.92767,-0.78682,-0.90683,-0.50229,-0.56775,-0.65731,-0.78232,-0.4814,-0.64339
1.2086,1.3489,-0.31554,-0.18974,-0.75258,0.99453,0.018592,0.21896,-0.44777,-0.1491,0.32123,-0.29691,-0.51819
0.89908,0.80173,2.8226,0.050603,0.86675,1.8003,3.632,1.4675,2.769,0.81159,0.5671,-0.043707,-0.43845
-0.82962,-0.16009,-0.8716,-0.78548,-0.11985,-0.38006,-0.95461,-0.71652,0.12384,-1.6248,-1.5548,-0.94632,-1.104
1.2412,-0.68667,1.2213,-0.25389,-0.18468,-0.030392,1.3743,0.054423,0.33102,1.4391,0.75638,1.1903,0.16127
-1.1438,2.2372,1.097,-0.061251,-0.28759,1.8107,0.62098,0.27765,-0.066196,-0.95143,-0.86397,-0.68225,-0.42149
0.38196,-0.77878,-0.015612,-0.25859,-0.35492,-0.54417,0.48153,-0.022744,0.014539,0.53025,0.34824,2.7049,1.8966
1.9916,-0.13008,0.12984,-0.46111,-0.68716,0.23223,0.4653,-0.16286,0.091549,0.44319,0.29555,0.038865,-0.4108
-0.053753,0.64151,0.10701,-0.16493,-0.46929,0.84727,0.25086,0.29315,-0.081598,0.81609,1.0344,-0.13436,0.061855
-1.1651,2.2309,2.0765,0.53952,1.573,1.9559,1.3573,0.56809,0.45772,-1.3109,-1.26,-0.027352,0.094938
1.4971,0.83966,0.30555,-0.1669,-0.50972,0.99662,0.39169,0.21462,-0.34393,0.98534,0.98862,-0.25802,-0.56518
-0.34665,-0.44973,-0.75508,-0.31993,-0.50928,-0.63545,-0.75983,-0.13219,-0.23065,0.66655,0.57363,2.4213,1.2621
-0.46037,1.3546,0.58557,2.2963,2.0015,0.74123,0.28012,0.81838,0.37475,0.34227,0.42568,-0.519,0.61289
1.0105,-0.058491,-0.047994,-0.074599,1.6619,-0.12136,-0.33873,-0.24067,-0.84648,0.6372,0.79755,-0.38636,1.2014
-1.0688,-0.68659,-0.59556,-0.097439,0.22725,-0.82694,-0.5255,-0.11685,0.24134,-1.243,-1.3047,0.084041,-0.26761
0.2068,0.39268,0.29998,4.0919,2.2453,-0.29056,0.39009,3.2706,2.8284,0.040676,-0.062161,-0.5914,1.444
0.11834,0.6241,-0.27413,-0.28035,-0.82697,0.94044,0.020878,0.40541,-0.42069,0.15573,0.39992,0.42022,0.8141
0.79287,-0.26379,0.4648,-0.3305,-0.59484,0.23265,0.74283,0.112,-0.26866,0.97904,1.0681,-0.3739,-0.39943
1.5562,-0.20238,0.021813,-0.30874,-0.47929,-0.037192,0.01722,-0.20237,-0.38144,1.0772,1.0764,0.071775,-0.30968
-1.3383,4.071,1.3967,-0.38577,-0.46179,3.5637,1.3219,-0.37421,-0.18569,-2.1255,-1.7338,-1.0488,-1.6464
0.63975,-0.98502,-0.13107,-0.11925,-0.089121,-0.66834,0.44312,0.077067,0.25501,-0.55585,-0.66433,0.12613,-0.61302
0.098064,-0.46582,0.5216,2.4995,1.4327,-0.84544,0.383,1.2338,1.283,1.133,0.87071,0.66095,0.89197
0.75523,-0.59821,-0.38508,-0.408,-0.56176,-0.53382,-0.33941,-0.41388,-0.60601,0.50711,0.36256,2.3611,1.5365
-0.71219,0.010694,-0.44931,-0.29163,-0.71392,0.11651,-0.41508,-0.20663,-0.48404,-0.83593,-0.89736,-0.43942,-1.4503
-0.78961,0.52678,-0.60538,-0.35668,-0.85255,0.31027,-0.5255,-0.20767,-0.69047,0.23298,0.24753,-0.3378,-0.10983
-0.76267,-1.1298,-0.82648,-0.32599,-0.13837,-1.1174,-0.86019,-0.51465,-0.013035,0.21011,0.037773,-0.47522,-0.65493
0.31186,-0.46466,-0.3304,-0.59674,-0.54192,-0.38937,-0.11423,-0.32105,0.003609,-0.26092,-0.14248,-0.57464,-0.15326
-0.88769,1.3867,-0.1608,-0.37975,-0.61101,1.2318,0.089233,-0.066747,-0.42392,-1.0473,-0.83019,-0.78905,-1.5751
-1.2241,0.20697,0.33926,1.2232,2.1118,0.26083,0.5268,0.13408,0.73023,-1.3579,-1.3218,-0.79035,0.23914
-0.7141,1.638,0.55239,-0.29384,-0.035315,1.6859,0.25795,0.022786,-0.84971,-0.56999,-0.60791,-0.70907,0.33194
-0.75373,-0.48417,-0.35058,-0.2827,-0.056632,-0.29632,-0.23585,-0.40962,0.034661,-0.40974,-0.63982,-0.28714,-0.88633
0.3252,-0.11788,-0.008711,-0.12634,-0.35286,0.14824,0.16285,0.29187,0.35388,0.80033,0.80572,-0.052583,0.28919
0.19312,-0.43286,-0.76065,-0.58278,-0.90841,-0.41001,-0.64027,-0.53738,-0.56403,0.5045,0.70299,-0.70538,-0.67783
0.91882,-0.57325,-0.80365,-0.42558,-0.63556,-0.61045,-0.76737,-0.48591,-0.60551,1.8199,2.0337,0.56272,1.2647
-0.81295,-1.0615,-0.92389,-0.63199,0.11346,-1.3165,-1.1894,-0.90514,-0.35809,1.2644,1.2291,0.013834,1.2333
-0.39694,1.6191,-0.24069,-0.46722,-0.61204,1.1027,-0.39657,-0.59471,-0.5367,1.2905,1.5352,-0.12189,-0.28933
0.27805,-0.71473,-0.42675,-0.59082,-0.85461,-0.59716,-0.45143,-0.57496,-0.43932,0.78917,0.81755,-0.099154,-0.10898
-0.21952,-0.52669,-0.38455,-0.41759,-0.6213,-0.48095,0.0073899,-0.26484,-0.21723,0.11729,0.33454,-0.058068,-0.38823
-1.0909,-0.62767,-0.96423,-0.7546,-0.13896,-0.88428,-1.1409,-0.60475,0.39512,-0.47852,-0.42594,-0.67437,-0.5036
-0.46106,0.080111,-0.17779,-0.32782,-0.46782,0.35756,-0.12909,-0.27609,-0.47534,0.20426,0.20122,-0.18053,-0.7971
