2.0664,1.0421,0.79647,-0.13002,-0.098646,0.3794,1.0331,0.58869,0.1704,0.022082,0.58745,0.91842,0.62261,-0.063966,-0.29466,0.11838,-0.085616,0.027146,0.42737,0.10802,0.48085,0.14146,-0.071349,-0.26947,0.096395,-0.15678,-0.13497,0.26021,0.015821,-0.31803,-0.6289,0.20078,-0.18322,-0.51247,-0.46598,-0.78081,-0.59737,-0.44919,-0.52359,-0.65961,-0.51172,-0.40477,-0.41162,-0.71595,0.40635,-0.34368,-0.48335,0.04518,-0.42132,-0.65623,-0.32116,0.10524,-0.96079,-0.69359,-0.65157,-0.44865,-0.62542,-0.69611,-0.60156,-0.83187,-0.68703,-0.76378,-0.69651,-0.38055,-0.42441,-0.14836,-0.0083093,0.052052,-0.061094,0.062824,-0.064078,0.065972,-0.069403,0.073863,-0.079193,0.085053,-0.091233,0.61359,0.55642,0.35695,0.26676,0.21627,0.17976,0.1496,0.12258,0.097448,0.073666,0.051192,0.030049,1.2791,1.7064,1.4559,1.2489,1.066,0.90719,0.76745,0.64436,0.53532,0.43903,0.35429,0.28019,0.3983,1.1093,1.3969,1.3962,1.2699,1.1128,0.96054,0.8233,0.70213,0.59559,0.5017,0.4187,0.56995,0.29134,0.46419,0.50533
2.7001,0.82967,1.5135,-0.29276,-0.22047,-0.18295,0.49472,0.26744,-0.43616,-0.15866,-0.42809,-0.85738,-0.10267,0.059442,1.3083,1.2622,0.7438,1.0387,0.46152,-0.037492,0.31175,0.10389,0.17556,0.48341,0.7491,0.19702,-0.91186,0.57414,-0.16162,1.3289,1.917,0.59704,-0.13639,0.26421,0.43273,0.17028,0.025178,0.28541,0.52901,-0.447,-0.27881,0.66024,0.85386,2.1421,1.902,1.076,0.94163,1.3489,1.2623,2.0256,1.3876,1.6428,0.13901,-0.49933,-0.59954,-0.40203,-0.58705,-0.62761,-0.49672,-0.71449,-0.16194,-0.67919,-0.68279,-0.39653,-0.39585,-0.27645,0.06477,-0.014676,0.012012,-0.017808,0.024895,-0.032649,0.041545,-0.052471,0.065235,-0.079529,0.094819,1.2043,0.99434,0.73728,0.65786,0.62432,0.6048,0.59089,0.57948,0.56906,0.55872,0.54779,0.53582,2.0128,2.0996,1.5198,1.215,1.0402,0.9302,0.86194,0.82393,0.80755,0.80649,0.81488,0.82761,1.0639,1.9525,2.3359,2.3505,2.2495,2.122,2.003,1.8986,1.8055,1.7187,1.6339,1.548,0.98984,1.2395,0.59603,1.3889
0.10527,-0.23843,-0.62185,2.4599,0.95318,2.6793,1.3334,-0.1098,-0.92675,-1.1958,-0.32217,-1.3141,-0.71327,-0.96094,2.9625,2.1427,0.57512,-0.70602,-0.42364,-0.71886,-0.33085,-0.82132,-0.03231,-0.52404,-0.6643,0.12721,0.60323,0.34913,0.83808,2.2049,-0.31428,-0.30519,-0.1951,-0.15495,-0.11725,0.54357,-0.047251,-0.43739,0.77471,1.981,0.73533,2.7458,1.8759,-0.1851,1.1977,-0.16934,0.038281,0.021085,1.387,0.071739,-0.00099074,1.3435,2.2803,-0.90254,0.34563,-0.41025,0.30163,0.57026,1.3068,1.173,1.9347,-0.66889,0.70031,0.053219,1.4039,-0.60864,0.64433,-0.53931,0.39856,-0.26079,0.13665,-0.031706,-0.055278,0.12547,-0.18078,0.22293,-0.25371,0.33607,0.35789,0.32227,0.23849,0.14056,0.046429,-0.035835,-0.10359,-0.15698,-0.19733,-0.22637,-0.24593,-0.51662,-0.20919,-0.020111,0.044782,0.04163,0.0076148,-0.040914,-0.091692,-0.13856,-0.17803,-0.20867,-0.2303,0.45902,0.042131,0.029699,0.063068,0.081449,0.074977,0.054991,0.03026,0.0055963,-0.016872,-0.036579,-0.053609,0.23685,0.19164,-0.70379,-0.26184
3.7575,1.3147,0.94522,0.59568,-1.1379,-0.25135,0.80721,-0.12773,-0.30634,-0.2338,0.17188,-0.34453,-0.59407,0.20857,0.17943,0.029848,0.92064,0.72667,0.18535,0.47912,0.70565,0.44356,1.0742,0.69026,1.5198,1.5575,-0.36619,0.010882,-0.086288,-0.22686,0.12812,0.32288,-0.091565,-0.51519,-0.43079,0.21139,0.17955,0.28259,0.37762,-0.43437,-0.4175,0.80177,0.7423,0.99025,-0.050223,1.2578,0.88413,0.60408,2.1543,0.76833,2.1154,1.444,0.49273,-0.54535,-0.49284,-0.21568,-0.051928,-0.52196,-0.3763,-0.24918,0.28255,-0.65793,-0.73948,-0.36369,-0.13054,-0.46615,0.36772,-0.2923,0.22241,-0.16243,0.10663,-0.055807,0.00915,0.033053,-0.070847,0.1041,-0.13277,0.53546,0.59041,0.49008,0.40114,0.31418,0.23398,0.16151,0.096737,0.039575,-0.010209,-0.05287,-0.088794,0.80461,1.2027,1.0876,0.9389,0.76734,0.60479,0.45736,0.32714,0.21367,0.11621,0.033674,-0.035223,0.020311,0.36209,0.57338,0.60838,0.54693,0.44682,0.33914,0.23706,0.14555,0.066238,-0.0008982,-0.056349,0.72786,0.6559,0.27731,-0.088457
0.42845,0.55055,0.35836,0.27629,0.49638,0.5443,0.78542,0.60904,0.026125,0.47084,0.2861,0.2263,-0.24197,-0.46067,-0.70424,-0.55363,-0.68083,-0.28635,-0.16431,0.31744,-0.098423,-0.24418,0.52169,0.4197,0.17033,0.11992,0.58799,-0.66842,-0.2564,-0.61607,-0.46338,-0.436,-0.43378,-0.75556,-0.80767,-0.61503,0.087062,-0.5965,-0.69761,-0.47939,-0.33264,-0.65753,-0.74273,-0.86659,-0.78476,-0.63229,-0.39196,-0.34244,-0.34305,-0.3209,-0.3893,-0.4901,-0.38528,-0.84284,-0.71766,-0.59256,-0.77169,-0.64709,-0.41734,-0.66899,-0.05485,-0.78633,-0.56391,-0.50341,-0.47857,-0.85068,0.72124,-0.56778,0.42523,-0.29703,0.18014,-0.078069,-0.008813,0.08066,-0.13859,0.18395,-0.2182,0.3472,0.53599,0.45655,0.34198,0.22917,0.12722,0.039095,-0.034412,-0.093971,-0.14083,-0.17657,-0.20278,-0.5822,-0.0015491,0.13852,0.13738,0.093419,0.039873,-0.014378,-0.063377,-0.10546,-0.14028,-0.16844,-0.19078,0.32255,0.24984,0.20008,0.22898,0.23345,0.20482,0.1581,0.10505,0.052469,0.0036812,-0.03971,-0.0771,1.1258,1.2321,-0.39464,-0.36991
-0.41637,0.33361,-0.46673,-1.0168,0.56754,-0.74395,-1.8425,-1.8216,-1.6941,-1.8603,-2.0649,-1.4727,-0.56104,-1.2833,-0.73963,-0.70482,0.1474,0.68928,0.9505,0.76629,0.63521,0.41361,0.5933,0.11742,-0.053051,0.87798,-0.11417,-0.45643,-0.36768,-0.76204,-0.13407,0.35156,0.1959,0.11017,0.30441,0.2466,0.20103,0.018168,1.0157,1.0654,-0.45165,-0.35272,0.53672,1.296,1.4828,1.5182,1.1802,0.91837,0.86111,0.88605,0.042718,0.8954,0.6158,0.4443,-0.31076,-0.4533,-0.55574,-0.42639,-0.60572,-0.8387,-1.1155,0.14824,-0.13161,-0.48221,-0.40106,-0.55733,0.41789,-0.33331,0.28247,-0.24135,0.20337,-0.16754,0.13263,-0.098669,0.065668,-0.034027,0.0041653,0.1735,0.51972,0.53586,0.48183,0.41273,0.34265,0.27634,0.21512,0.15938,0.10914,0.064339,0.02482,0.93944,1.4437,1.3415,1.211,1.0711,0.93114,0.7958,0.66926,0.55301,0.44824,0.35514,0.27352,-0.22588,0.65068,0.93232,0.93939,0.84496,0.72596,0.60985,0.50408,0.41002,0.32709,0.25422,0.19053,0.033924,0.17709,-0.18502,-0.012622
0.42765,0.84642,0.23326,-0.68433,0.64493,-0.64569,-0.029451,-0.077849,0.18629,0.44179,-0.64143,-0.85696,-1.4285,-0.88262,-0.77218,-0.73966,-0.64032,-0.3489,-0.11679,-0.20353,-0.51699,-0.26204,0.097238,0.0034139,-0.2825,-0.10155,0.0024706,-1.1542,-0.80089,-0.79977,-0.76207,-0.25078,-0.46812,-0.48454,-0.57659,-0.57082,-0.22189,-0.24021,-0.40045,-0.16108,-0.69323,-0.76199,-0.75518,-0.70963,-0.35582,-0.21558,-0.70876,-0.30263,-0.40626,-0.17565,-0.25669,-0.44216,-0.21577,-0.31556,-0.672,-0.56741,-0.77008,-0.60021,-0.64521,-0.89329,-1.0168,-0.33681,-0.62015,-0.68633,-0.75332,-1.387,1.4335,-1.4593,1.4219,-1.3395,1.2294,-1.1038,0.9705,-0.83549,0.70299,-0.57661,0.45874,-0.323,0.387,0.69173,0.81495,0.84012,0.80629,0.73736,0.64893,0.55148,0.45248,0.35706,0.26857,-1.77,-1.1327,-0.74647,-0.53471,-0.40099,-0.30966,-0.2496,-0.21158,-0.18971,-0.17902,-0.17574,-0.17682,-0.81191,-0.79337,-0.58693,-0.41165,-0.28234,-0.19349,-0.13416,-0.095198,-0.069977,-0.054068,-0.044527,-0.039478,1.5858,1.6794,0.093316,-0.33869
1.0863,0.259,1.3449,0.52623,1.2439,0.18662,0.70861,0.50962,0.4512,-0.22015,-0.24701,-0.35948,-0.033797,0.12944,0.85007,0.73795,0.74465,0.016181,0.52116,-0.3008,-0.24159,-0.11152,-0.11412,0.071763,0.27119,-0.088937,-0.51155,0.14168,-0.32306,0.25032,0.08441,-0.28816,-0.52372,-0.44351,-0.11986,-0.3181,-0.51232,-0.23577,-0.33686,-0.35607,-0.49233,1.0834,0.64777,-0.016421,1.0755,-0.20601,-0.02275,-0.072153,0.26165,0.31072,0.29929,0.49983,0.51668,-0.96861,-0.96052,-0.7492,-0.82021,-0.52114,-0.26377,0.16021,0.60111,-1.0954,-1.0076,-0.73058,-0.44901,0.33211,-0.57468,0.61354,-0.58283,0.54193,-0.50399,0.469,-0.43693,0.40676,-0.37835,0.35159,-0.32655,1.0511,0.61971,0.17666,0.0039786,-0.05921,-0.083226,-0.091164,-0.092085,-0.090065,-0.087154,-0.084484,-0.082595,1.3177,1.0263,0.61035,0.41035,0.2892,0.20944,0.152,0.10903,0.075505,0.048367,0.025407,0.0053191,2.4966,3.1769,2.6474,2.1371,1.7173,1.3902,1.1393,0.94314,0.78519,0.65422,0.54291,0.44661,0.26962,0.31532,-0.1187,0.73911
2.9492,1.9278,-0.60483,-0.80627,-0.048473,0.049893,-0.11949,0.036356,-0.32969,0.4817,0.36352,-0.26375,-0.10718,0.27551,-0.41035,-0.24472,-0.091062,0.41292,1.1846,0.77476,0.77176,0.97709,0.48315,0.69439,0.61655,0.855,0.52557,-0.76955,0.46298,-0.91519,-0.047508,-0.45649,-0.18403,-0.61743,-0.24174,-0.60768,-0.49818,-0.39158,-0.54739,0.24983,-0.57475,-0.80144,-0.53182,0.11302,0.16735,0.57001,0.47003,0.11904,0.0018572,-0.045539,0.38365,0.035703,0.61636,0.49973,0.12055,-0.3024,-0.90915,-0.33516,-0.60228,-0.8508,-1.082,0.64695,0.066143,0.034108,-0.69668,-1.7469,2.0632,-2.3778,2.6394,-2.8714,3.0783,-3.2631,3.4286,-3.5764,3.7077,-3.823,3.9228,0.41356,1.4462,2.0862,2.5778,2.9881,3.3369,3.6363,3.8941,4.115,4.3021,4.4573,4.5821,-1.0262,-0.3107,0.20702,0.65678,1.0731,1.4626,1.8243,2.1605,2.4714,2.7568,3.0163,3.249,-0.61561,0.09409,0.89684,1.6147,2.2139,2.7028,3.1082,3.4496,3.7375,3.9762,4.1662,4.3069,1.5345,2.0157,0.14986,0.41456
1.1788,1.4181,-0.70262,-0.44066,-0.50042,-0.63103,-0.21307,-1.3776,-0.57726,-0.78162,1.3609,0.76213,-0.091799,-1.7171,-0.79938,-0.748,-0.59096,-0.14755,-0.7248,-0.61877,0.15917,0.02745,-0.38316,-0.1485,-0.23603,-0.82513,0.75357,0.31128,-0.20073,-0.09087,-0.71898,0.0739,-0.016932,0.29433,-0.10877,0.42142,0.62364,0.19893,-0.40082,0.15712,-0.18603,-1.1221,-0.37402,-0.26313,-0.55515,0.15701,0.22944,0.20023,-0.30268,0.23372,-0.49416,-0.59196,0.10187,0.86244,-0.21388,-0.3642,-0.74053,-0.31049,-0.59728,-0.7618,-1.0314,0.74172,-0.20636,-0.24124,-0.62837,-1.8714,2.1964,-2.6023,3.0599,-3.5568,4.0768,-4.6165,5.1762,-5.755,6.3512,-6.9607,7.5802,0.798,2.0089,2.8029,3.5232,4.2397,4.9547,5.6696,6.3847,7.0978,7.8055,8.5027,9.184,0.77922,1.8059,2.2447,2.6399,3.059,3.501,3.963,4.4445,4.9422,5.4524,5.9697,6.488,-0.30866,0.83219,2.0714,3.112,3.9552,4.6664,5.3053,5.905,6.4785,7.0279,7.5472,8.0281,1.9063,2.3573,0.58486,1.2431
-0.47601,-0.28248,-0.04086,0.81845,0.27027,0.21385,0.41698,1.2122,0.35277,0.68176,0.431,0.63742,-0.37553,0.3994,-0.59569,-0.43376,-0.19523,-0.13309,-0.28334,0.011782,0.054915,-0.090237,-0.11287,0.46742,0.1088,-0.11501,0.28966,-1.099,-1.0893,-1.1175,-0.12286,-0.73411,-0.81806,-0.72165,-0.82535,-0.89564,-0.71529,-0.83296,-0.88069,-0.50737,-0.46198,-0.93917,-0.67057,-0.5608,-1.0422,-0.78643,-0.57071,-0.58669,-1.0206,-0.49482,-0.30521,-0.57895,-0.062405,-1.228,-0.52257,-0.54871,-0.71363,0.73187,1.6792,1.2494,1.9565,-0.81359,0.34231,-0.36907,-0.024214,0.55717,-0.45958,0.55373,-0.64857,0.69071,-0.70541,0.70091,-0.68511,0.66197,-0.63438,0.60409,-0.5724,2.1887,0.74067,0.1145,-0.21909,-0.41976,-0.52821,-0.57964,-0.5961,-0.59143,-0.57407,-0.54937,-0.52075,-1.3116,-1.1088,-0.95134,-0.89112,-0.86541,-0.84069,-0.81398,-0.78337,-0.74958,-0.71342,-0.67594,-0.63799,0.46982,0.14965,-0.10278,-0.2936,-0.44773,-0.54724,-0.60114,-0.62241,-0.62162,-0.60636,-0.58193,-0.55192,-0.44656,-0.65857,0.11326,-0.62422
1.2578,1.4338,-0.49909,-0.18979,0.13156,0.32201,0.44997,-1.1508,-0.018969,1.7731,1.3298,-0.69466,-0.6797,-0.61396,-0.71422,-0.63606,-0.021789,-0.12088,0.13858,0.2792,0.14087,0.27386,0.76363,0.32066,0.3269,0.50204,0.75005,-0.7751,-0.93851,-0.8145,-1.082,-0.74978,-0.78058,0.31645,-0.46771,0.6477,-0.37787,-0.17124,-0.63901,-0.79105,-0.27471,-1.0125,-0.57959,-0.88057,-0.89204,-0.7505,-0.90472,-0.55668,-0.24399,-0.42264,-0.61476,-0.58098,-0.15902,0.19633,0.0956,-0.5981,-1.0378,-0.40789,-0.62976,-0.97056,-1.1522,0.39144,0.0032749,-0.56861,-1.0989,-0.97002,0.97494,-0.94549,0.88586,-0.81231,0.73392,-0.6555,0.57779,-0.50177,0.4279,-0.35691,0.28951,0.81234,1.2724,1.3176,1.2489,1.1365,1.0087,0.87862,0.75253,0.63336,0.52281,0.42173,0.33056,-0.72525,0.081357,0.41799,0.5592,0.60248,0.59429,0.5543,0.49608,0.42767,0.35502,0.28197,0.21136,-0.014192,0.11734,0.15128,0.21852,0.27021,0.28848,0.27751,0.24626,0.20295,0.15383,0.10326,0.054441,0.45291,0.58048,-0.444,-0.49953
