-0.63852,-0.12706,-0.22484,1.4791,0.67189,-0.53082,-0.68597,-0.17844,1.072
-1.2722,-0.21235,-0.095727,0.68537,0.9455,-1.3624,-1.4842,0.64809,-0.44965
-0.95457,-0.55855,-0.71598,0.33451,-0.86172,-1.4054,-1.2561,-0.8446,0.69381
-0.40338,-0.698,-0.72127,-0.86631,-1.1361,-1.2832,-0.84739,-0.77798,-0.97506
-0.41783,-0.18385,-0.37875,1.1991,0.13858,0.75649,0.955,0.10279,1.083
0.31485,-0.53662,-0.6855,-0.74968,-0.95957,1.8442,2.126,0.73255,0.86058
-1.1273,0.20073,0.30001,1.0196,1.3806,-2.0153,-1.6717,-0.86006,-1.4537
-0.30124,-0.30383,-0.68907,-0.8275,-1.0829,0.12242,0.2062,-0.24136,-0.53905
-1.2615,-0.22862,-0.57528,1.2983,-0.54669,-1.4469,-1.4489,-1.2385,-1.2424
-1.2301,-0.4706,-0.26099,0.42651,0.57999,-1.6086,-1.5351,-1.0866,-1.1919
-1.1542,3.1276,3.5163,1.6211,0.92612,-1.5679,-1.6623,-0.034532,-1.0263
-0.32761,0.34876,0.96214,0.99879,1.6215,0.51566,0.78027,-0.38955,-0.34904
-1.3309,-0.42855,-0.61839,0.14214,-0.4359,-1.7478,-1.3148,-0.81867,2.4614
-0.83706,-0.45658,-0.66131,-0.70391,-0.85519,-0.70665,-0.65297,2.4902,1.4978
-0.40257,-0.13738,-0.67922,0.34703,-0.95097,-0.068348,0.24753,-0.3354,0.94626
-0.62242,-0.49041,-0.68459,0.13517,-0.85021,-1.2585,-1.1435,-0.79763,0.57522
-0.74185,-0.55553,-0.69971,-0.17489,-0.98473,-0.68531,-0.56985,-0.95779,-0.77267
-1.0335,-0.53741,-0.54966,-0.27353,-0.18819,-1.0545,-0.86342,-0.8452,1.604
-0.72756,-0.64699,-0.5699,-0.30557,-0.6556,-0.006499,0.23118,-0.16876,0.67973
-0.72779,-0.56871,-0.65535,-0.47764,-0.80589,0.19922,0.23173,-0.21164,1.0543
-1.272,-0.29973,-0.5942,-0.44191,-0.67178,-1.2374,-1.0908,-1.0984,0.73453
2.9323,0.94229,2.0248,0.86357,1.7033,1.2293,0.87857,3.1108,1.9874
0.22654,0.51666,-0.053621,0.28787,0.20388,-0.92821,-0.89923,-0.99579,0.87687
0.25134,-0.14507,-0.31931,-0.56176,-0.39698,-0.14235,-0.18661,-0.6639,-0.71091
0.70031,-0.13285,-0.17338,-0.74771,-0.03827,0.95023,1.0851,-0.3009,-0.7177
-0.33646,-0.287,0.27801,0.0093877,1.1042,-0.13038,-0.20988,-0.11022,-0.23368
1.1849,-0.50413,-0.56388,-0.7341,-0.77487,0.4801,0.52919,0.23971,-0.58503
0.23217,-0.4157,-0.13808,-0.26434,0.56632,0.66286,0.85227,-0.16757,0.1684
0.22386,-0.41535,-0.58997,-0.78619,-1.0413,0.91062,0.55768,2.822,1.9652
0.99133,1.0544,1.3416,1.5762,2.0074,1.819,1.672,0.26255,0.34195
1.1278,0.56018,0.72891,0.78209,1.5908,0.7799,0.62165,-0.34358,-0.49002
-0.29752,-0.10835,0.083256,0.94884,1.0338,-0.032697,-0.029628,-0.86764,-0.43964
-0.11768,-0.015385,0.41275,-0.031981,1.0196,1.5498,0.97625,2.8508,1.9767
-1.0564,-0.24659,-0.48507,-0.74216,-0.2514,-1.4217,-1.5879,-0.80182,-1.5079
-0.37414,-0.23249,-0.47681,-0.56256,-0.91261,0.51161,0.20791,-0.7013,-0.34158
-0.666,0.87232,1.7738,1.4824,1.7534,-0.74014,-0.62666,-0.56278,1.2374
0.81909,0.8244,1.3567,1.6006,1.8349,1.0349,1.0206,-0.11421,-0.20009
0.93695,0.61159,1.6118,0.86841,1.8311,0.51008,0.52585,-0.17764,-0.54313
1.5371,1.2044,1.4982,1.9616,2.0813,1.6497,1.7949,0.094213,-0.17685
0.23984,-0.38403,-0.55659,0.094545,-0.67735,1.5426,1.6405,-0.2626,1.1687
-0.89712,1.0021,2.314,0.91424,1.5064,-0.38678,-0.48641,-0.56467,-0.25624
0.085684,6.7981,2.7,1.1257,1.694,0.43581,0.15242,2.636,1.7597
0.079207,-0.5355,-0.61211,-0.90009,-1.0613,1.1906,1.0662,-0.41,-0.74535
2.3116,0.47094,1.265,0.90302,1.8428,0.1172,-0.11781,0.67202,-0.055205
-0.5378,-0.37621,0.48977,-0.33448,0.81276,0.29708,-0.087456,-0.49058,-1.0465
-0.30403,-0.48179,-0.6376,-0.82705,-0.89515,-0.44503,-0.58417,-0.31147,-0.96522
-0.82288,0.96415,0.233,0.22468,-0.062361,-0.5753,-0.90989,-0.33221,-0.50003
1.4128,-0.57397,-0.24907,-0.62843,0.12017,1.7704,1.8201,0.60072,0.18095
-0.36348,3.6266,4.195,0.92959,-0.13143,0.25665,0.079334,-0.50484,-0.88057
-0.8916,-0.54082,-0.64218,-0.95921,-0.88046,-1.1563,-0.87564,-0.85447,0.91979
-1.2857,-0.19875,-0.56306,-0.36537,-1.0067,-1.5573,-1.3571,-1.2728,0.56318
-0.96538,0.022647,-0.55397,1.7926,-0.17509,-0.12921,0.0095982,-0.53057,1.5545
-0.93353,-0.66602,-0.68073,0.048961,-0.51677,-1.1696,-0.87245,-0.69412,1.4822
-0.73856,-0.58285,-0.48083,-0.67781,-0.66373,-0.26506,-0.45341,-0.1564,-0.88633
-1.0795,-0.13687,-0.045941,0.17272,0.9012,-0.8669,-0.9906,-0.83353,-1.5054
-0.9985,-0.77041,-0.75735,-0.91224,-1.0633,-0.83953,-0.90841,-0.55929,-1.0524
-0.74783,-0.32479,-0.31602,0.52016,0.38582,-0.37336,-0.49817,-0.31346,-0.97354
-0.74691,-0.53068,-0.69576,-0.52927,-0.77275,0.013937,0.1395,-0.083398,-0.11967
-0.9568,-0.6497,-0.37218,-0.44839,0.11338,-0.54271,-0.66667,0.72877,-0.17719
-1.1092,-0.5991,-0.64652,-0.7298,-0.92681,-0.7793,-0.84638,-0.56497,-1.2029
-0.51399,-0.55446,-0.32368,-0.72536,-0.063105,0.98534,1.1226,-0.3748,-0.36143
-0.83641,-0.16449,-0.38865,1.0087,0.16421,-1.4277,-1.3345,-1.0257,0.24084
-0.69494,-0.39189,-0.58693,-0.65718,-0.39909,-0.83629,-0.64145,-0.73431,-0.49478
1.1282,-0.70377,-0.27452,-0.63209,0.30534,0.75064,0.9782,0.17449,0.56912
0.00078798,-0.59968,-0.49558,-0.53448,-0.18811,0.52341,0.37727,2.9865,2.2314
-0.5652,-0.66896,-0.66396,-0.72111,-0.98952,-1.261,-1.3092,-0.81887,-1.5904
-0.24125,-0.55127,-0.63213,-0.49807,-0.85407,0.46804,0.66765,-0.34228,1.0716
-1.1338,-0.39245,-0.37454,0.41304,0.28452,-1.598,-1.5602,-0.49985,-1.2857
-0.57398,-0.43564,-0.61093,-0.75102,-1.0957,-1.335,-1.282,-0.55709,-1.4168
0.24402,-0.35187,-0.65031,-0.71168,-0.92161,0.26233,0.4119,-0.036028,-0.33988
-0.70824,-0.73065,-0.68633,-0.82414,-0.76524,0.0069152,-0.001298,-0.44999,-0.75451
-1.0328,-0.25447,-0.51001,0.92475,-0.27464,-1.6413,-1.4546,-1.1715,0.65208
-0.78122,-0.54729,-0.63888,-0.74403,-1.0419,-0.28307,-0.15634,0.60421,0.18791
-0.47233,-0.39091,-0.6507,0.87881,-0.66858,-0.23715,0.12743,-0.39245,1.1103
2.1236,0.27409,0.32246,1.3844,1.3747,1.3256,1.5059,0.060905,1.5813
-0.95699,-0.58192,-0.61247,-0.62303,-0.96356,-0.070869,-0.30289,2.7424,2.0079
-0.83752,-0.45675,-0.21826,0.34632,0.63607,-1.2511,-1.3462,-0.27876,-1.0207
-1.1021,-0.6152,-0.66674,-0.7274,-0.90417,-2.1283,-1.6848,-0.65433,-1.4669
-1.1856,1.2364,2.0608,1.4899,2.0064,-1.4194,-1.4868,-0.66151,-1.4698
-1.1038,-0.50151,-0.56757,-0.83126,-0.92418,-0.84781,-0.89884,-0.8448,-0.67579
-0.98217,-0.34352,-0.33641,0.51154,0.49744,-1.0212,-0.87518,-0.88838,0.9432
