1.4338,-0.49909,-0.18979,0.13156,0.32201,0.44997,-1.1508,-0.018969,1.7731,1.3298,-0.69466,-0.6797,-0.61396,-0.71422,-0.63606,-0.021789,-0.12088,0.13858,0.2792,0.14087,0.27386,0.76363,0.32066,0.3269,0.50204,0.75005,-0.7751,-0.93851,-0.8145,-1.082,-0.74978,-0.78058,0.31645,-0.46771,0.6477,-0.37787,-0.17124,-0.63901,-0.79105,-0.27471,-1.0125,-0.57959,-0.88057,-0.89204,-0.7505,-0.90472,-0.55668,-0.24399,-0.42264,-0.61476,-0.58098,-0.15902,-0.40789,-0.62976,-0.97056,-1.1522,0.39144,0.0032749,-0.56861,-1.0989
0.23309,0.06297,-0.077263,1.0748,-0.44153,0.0048378,0.63793,0.8578,1.2152,-0.021204,-1.039,-1.0324,0.28041,-0.75428,-0.74463,-0.63521,0.31423,0.38505,0.34669,0.37405,0.27071,-0.0054559,0.040813,0.13679,0.23655,0.072511,1.003,-0.1279,0.25939,-0.7067,0.19919,0.060802,-0.53542,0.084126,0.74257,-0.71522,0.72525,-0.060687,-0.38093,-0.10733,-1.0982,-0.73689,-0.31905,0.41821,0.051774,-0.38187,0.047799,0.28138,-0.34081,-0.027653,-0.53486,-0.63753,-0.48559,-0.24555,-0.34287,0.38461,-0.50742,-0.25026,-0.51987,-0.25922
-0.67213,-0.18423,0.025917,-0.18915,-0.31155,-0.2563,-0.30889,1.5205,1.6893,0.17662,-0.52968,0.33094,-0.015182,-0.88114,-0.83176,-0.68389,0.28258,0.25019,-0.1984,-0.23574,0.33927,0.52965,-0.65248,0.053884,-0.12931,0.554,-1.0145,-1.081,0.029121,-0.49569,0.0085424,-0.074111,0.32098,1.8293,0.87812,0.7504,0.38659,0.18753,-0.23864,-0.67635,-0.37209,-0.27694,0.77872,0.40909,0.553,-0.030315,1.1127,0.70716,-0.53178,0.12577,0.039607,0.092013,-0.51538,-0.63603,-0.77355,-0.87146,0.017145,-0.19905,-0.050848,-0.52875
0.66921,-0.19342,-0.62972,-0.092579,-0.56238,-0.94292,0.034419,0.32781,0.13509,-0.42565,0.29041,0.10364,-0.10794,-0.71213,-0.55468,0.27641,0.89762,1.0977,1.0437,1.3343,1.0882,0.42248,1.0601,0.88587,0.75519,0.44704,-1.0974,-0.29031,0.54992,1.5775,0.25453,0.050548,0.66147,0.57545,0.53613,1.0892,1.7516,0.8608,0.44046,-0.69498,-0.2977,-0.17987,0.34439,0.87707,0.3287,0.66523,1.1604,0.067287,0.11378,0.67869,0.087075,0.33442,-0.37623,-0.55402,-0.27042,-0.56473,0.29024,-0.22008,-0.22204,-0.32579
0.39268,1.5661,-0.29721,0.81807,-0.3868,-0.58289,-0.059078,-0.070413,0.38521,0.4586,0.26668,0.70046,0.87692,-0.38959,-0.26112,-0.04766,-0.28934,-0.70872,-1.1654,-0.77077,-0.91983,-0.8101,-0.18358,-0.96583,-0.82205,-0.52708,-0.64217,-0.51183,-0.074029,0.12936,0.10857,0.47956,0.31746,0.41514,0.94643,1.2264,0.34393,0.33254,0.66516,-0.5136,0.19523,0.20587,0.75121,0.82233,0.57904,0.62539,1.4626,1.0228,1.934,0.3583,1.4856,0.76114,-0.74207,-0.7303,-0.92915,-1.1525,-0.75509,-1.0234,-0.62201,-0.46714
0.65125,-1.5848,0.35662,0.28355,0.52154,0.39994,-0.46198,-0.78865,0.58465,0.83327,-0.62982,0.92871,0.35793,0.80613,0.054241,0.32032,0.66212,0.082163,0.9,1.3015,1.2274,0.69948,1.0072,0.263,0.70305,0.87958,-0.53005,-0.41487,-0.83627,-0.79291,-0.7807,-0.035626,-0.30865,-0.34491,0.25349,-0.17177,0.20289,0.49128,0.29842,0.72522,-0.41962,-0.22384,-0.51074,-0.22127,0.59605,0.70609,0.44589,-0.02749,-0.15928,-0.077482,-0.25296,0.14063,0.12506,-0.22474,-0.49891,-0.40061,1.756,1.2147,0.425,-0.3797
0.59442,-0.44731,0.43628,0.63263,-0.15791,0.47962,1.5522,0.53356,-0.71291,-0.74638,0.29505,0.43393,0.79606,-0.62072,-0.37418,0.3816,1.4334,0.83048,1.3224,1.5166,1.3877,1.2778,1.1584,1.0905,1.1328,1.4519,0.016631,-0.023867,-0.64869,-0.39617,-0.29153,0.47608,1.3891,1.3735,1.7481,1.8278,0.68721,0.83809,0.88664,-0.29453,-0.83234,-0.52064,-0.23607,-0.40143,0.13629,-0.23257,0.40661,0.12887,0.07882,-0.23872,0.1537,0.28096,-0.45243,-0.52031,-0.80778,-0.97294,0.26641,0.11689,0.10108,-0.68972
-0.97612,0.63466,1.9545,-1.1407,0.030465,-0.18255,-0.713,-0.43349,-0.26858,0.078169,-0.42563,-0.85183,-0.096264,-0.54209,-0.39724,0.41734,1.0083,0.87799,0.74088,0.87348,0.53682,0.50329,0.28094,-0.098994,0.21244,0.343,0.21473,-0.36067,-0.42182,-0.95269,-0.30758,0.23673,-0.32562,-0.68614,-0.71319,-0.54902,-0.54432,-0.66193,-0.17931,0.14833,-0.28248,-0.37173,0.67499,0.41183,0.27289,0.036768,-0.010344,-0.056356,0.19167,-0.58154,0.18805,-0.41017,-0.74243,-0.70128,-0.93388,-1.0515,-0.60935,-0.43863,-0.6343,-0.075139
-0.19163,-0.31846,-1.406,-1.1946,-2.5236,-2.8628,-1.3973,0.73094,1.0512,0.88507,0.20363,-0.56311,-0.54191,0.0031398,-0.093941,-0.37207,0.17617,-0.14723,0.0040834,0.020586,0.042161,-0.13103,0.68897,-0.1988,-0.053333,-0.38378,1.8311,3.0205,1.407,3.4169,2.0907,1.9331,1.9602,3.0031,2.9104,2.6034,1.7498,1.0649,0.82607,1.6425,1.1454,0.14869,1.4886,1.4819,1.8281,1.9338,1.5066,1.9931,3.2453,0.70666,1.6106,1.3848,-0.29865,-0.66369,0.31963,-0.97625,0.90846,-0.14464,3.957,2.6719
-1.2761,0.54116,1.0225,0.68346,0.3852,0.80921,0.28877,-0.10097,-0.10204,0.42805,0.92652,0.6267,0.052874,-0.74923,-0.55187,-0.45922,-0.11565,0.60851,0.99187,0.43483,0.46458,0.32202,0.55047,0.56374,0.95957,0.68119,-0.35464,-0.43272,-0.88394,-1.1393,-0.92719,-0.59717,-0.39923,-0.34403,-0.77591,-0.22938,-0.322,-0.30022,0.032316,-0.92414,-0.7337,-0.90918,-1.0672,-0.19116,0.042738,0.29602,-0.70696,-0.67616,-0.3336,-0.081416,-0.14668,0.069627,-0.37371,0.15419,0.27854,1.05,-1.1702,-0.83802,-0.79658,-0.5762
-0.3165,0.19476,1.1791,1.2134,-0.41208,0.2367,-0.41489,-0.7471,-1.6694,-0.79036,0.59262,0.43429,1.5364,-0.74208,-0.85384,-0.92558,-0.92432,-0.71218,-0.21791,-0.24591,-0.92876,-0.71312,-0.071126,-1.0321,-0.33901,-0.84622,-0.20568,-0.098811,-0.32577,0.53713,0.67531,0.12075,0.58571,0.11286,0.30384,1.1778,0.93529,1.545,2.2954,-0.80835,-0.35497,-0.35089,0.38453,0.49666,0.92825,0.76762,0.15308,0.62056,1.2312,-0.079667,0.77569,0.26971,-0.69602,-0.68007,-0.84488,-1.0947,-0.4834,-0.61923,-0.33053,-0.3007
-0.12824,1.0847,-0.03176,1.35,-0.49469,-0.27878,-0.6992,-0.78385,-0.43761,-0.22503,0.13252,0.081368,0.43012,-0.75128,-0.62835,-0.71436,-0.35464,-0.389,-0.22407,-0.20421,-0.16484,-0.24889,-0.033469,-0.49743,-0.17949,-0.11915,-0.95412,-0.66145,-0.5948,-0.057789,-0.44756,0.47551,0.22503,-0.25174,0.24963,0.32772,0.17237,-0.055441,0.59072,-0.78893,-1.0439,-0.47871,-0.44624,-0.060714,0.1113,0.046856,0.12794,-0.25409,0.038547,-0.26027,0.69449,0.43705,-0.74311,-0.71864,-0.91047,-1.2048,-0.54485,-0.51682,-0.73563,-0.5762
-0.33049,0.95692,0.36301,0.23305,0.13245,1.006,-0.4919,-0.010674,0.12951,0.31033,0.10861,-0.34138,0.098253,-0.76322,-0.53708,-0.93256,0.090943,-0.17619,-0.15426,0.25403,-0.03297,-0.40579,-0.66796,-0.050675,-0.16603,-0.22201,-1.0243,-0.77186,-0.90062,-1.2295,-0.73645,-0.96094,-0.20988,-0.33171,-0.41385,-0.58379,-0.36227,-0.13863,-0.36374,-0.30962,-0.1791,-0.91934,-0.77368,-0.84761,-0.79489,-0.19273,-0.77322,-0.8686,-0.7986,-0.55391,-0.51274,-0.36556,-0.75862,-0.70659,-0.89666,-1.0622,-0.89126,-0.93335,-0.92064,-0.93466
-1.0171,-0.28724,0.090558,0.27224,-1.407,-3.078,-2.3914,-1.3466,0.42514,0.88201,-0.10302,-2.4928,-1.9824,-0.70314,-0.89464,-0.72133,-0.20636,0.0049554,-0.54409,0.021603,0.74251,0.44013,-0.81781,-0.42482,-0.0028705,-0.88021,-0.88453,-0.67777,-0.36796,0.16523,0.98988,1.8101,0.72752,0.5387,0.19242,0.42099,0.49098,0.81245,1.0164,-0.20708,-0.27096,-0.4068,0.89689,0.49575,0.20964,0.27988,1.02,0.54262,-0.7728,-0.050819,1.1556,0.33837,-0.59108,-0.67494,-0.86158,-1.077,0.021984,-0.69765,-0.58564,-0.12532
0.15088,0.39872,-0.45169,0.96531,-0.20546,-0.4379,0.84377,0.34858,0.44714,0.023859,0.35457,-0.58407,0.46364,-0.84737,-0.66746,-0.18229,0.21879,0.21059,0.44473,0.74989,0.7475,0.24121,0.2291,0.17297,0.21272,0.30783,-0.08603,-0.5503,-1.0447,-0.81534,-0.89687,-0.70666,-0.68823,-0.73061,-0.82756,-0.74593,-0.76587,-0.81068,-0.9062,-0.73009,-0.44577,-0.86242,-0.49315,0.07749,-0.2884,-0.078736,-0.3131,-0.60939,-0.54656,-0.38913,-0.46897,-0.39196,-0.10525,0.0055511,1.0063,0.90916,-0.83895,-0.62015,-0.66152,-0.67631
-0.56574,1.049,0.84105,0.50441,0.31757,1.0793,0.82702,0.91468,0.49127,0.55573,0.26215,0.19691,0.0079658,-0.42593,0.012184,-0.70006,-0.6963,-0.59538,-0.68062,-0.45621,-0.63008,-1.0003,-1.1302,-0.80134,-0.71692,-0.41484,0.60136,-1.1267,0.22512,-1.0406,0.063139,-0.93943,-0.83898,-0.97744,-0.98686,-0.97544,-0.99837,-0.91443,-0.43402,-0.63894,0.47593,-0.78847,-0.76782,-0.94549,-1.3942,-0.30823,-1.1055,-1.0828,-1.1337,-0.63971,-0.92783,-1.1324,1.1288,0.80548,2.63,1.6533,-1.2882,-0.774,-0.7003,-0.23835
-0.91757,-0.29393,1.4369,-0.16718,-0.29566,0.4919,-0.026709,0.2064,-0.021356,-0.0096269,-0.092215,-0.35328,-0.04731,-0.98452,-0.71127,-0.29888,-0.015717,-0.021028,0.33925,0.35956,0.21318,0.15294,0.41377,-0.18797,-0.17809,0.10533,-1.1225,-0.8065,-0.80858,-1.1164,-1.0256,-0.75521,-0.43419,-0.60326,-0.25113,-0.3949,-0.43823,-0.45371,-0.33046,-1.0034,-1.0995,-0.74832,-0.93965,-0.52231,-0.73456,-0.28806,-0.52802,-0.74294,-0.47442,-0.89611,-0.93314,-0.73543,-0.69247,-0.67342,-0.87081,-1.1176,-0.38147,-0.21939,-0.57126,-0.27536
0.23551,0.26737,0.40995,0.25453,-0.92841,-1.0698,0.20117,-1.0391,-1.3062,0.35364,0.010271,-0.65135,0.40666,-0.45976,-0.77148,-2.01,-2.3124,-2.2798,-2.2446,-1.985,-1.7528,-2.2933,-1.4802,-2.1585,-2.5204,-1.5085,-0.78538,-0.28261,-0.030923,0.39841,0.20635,0.82588,-0.020745,0.94714,0.25051,-0.044651,-0.019905,0.43743,2.4509,-0.24014,1.5971,0.18173,0.34304,1.5061,1.1191,0.029202,0.9498,0.14523,0.86658,-0.22373,0.073282,1.3124,-0.61188,-0.58504,-0.82268,-0.39682,-0.1428,-0.23791,-0.28307,-0.077375
1.4948,-0.45564,-0.80638,-0.69182,-0.82885,-0.64066,-0.069786,-0.39117,0.088059,-0.22226,0.078335,-0.22246,-0.34063,-0.69655,-0.5954,-0.34909,0.27137,0.61544,0.51273,0.43406,0.57176,0.31133,0.49166,0.24901,-0.12174,0.31252,-0.55879,-0.57099,-0.73833,-0.73901,-0.67212,-0.33149,-0.30812,-0.79834,-0.3486,-0.23536,-0.20232,-0.50672,-0.4723,-0.2012,-0.65634,-0.80474,-0.79397,-0.019663,-0.73344,-0.7594,-0.42101,-0.95761,-0.087582,-0.59644,-0.39995,-0.53312,-0.34952,-0.57874,-0.81546,-0.84124,0.66814,-0.13321,-0.33061,-0.44777
-0.53931,0.66887,1.1224,0.27355,0.24952,0.065006,-0.43272,-0.8223,-0.60459,0.11079,0.7562,0.83679,-0.040331,-0.69485,-0.69136,-0.95911,-0.49419,-0.78147,-0.68139,-0.31101,-0.0053867,0.073367,-0.87197,0.45945,-0.070995,-0.48019,0.29434,-0.18185,-0.11241,-0.0050488,0.19456,-0.38814,-0.14704,-0.076442,-0.081901,0.2839,0.56544,0.72615,0.094867,-0.48209,-0.81249,-0.44872,0.43144,0.46017,0.74913,1.0985,1.1347,0.7341,0.26381,1.5795,0.77464,0.51556,-0.69916,-0.69187,-0.37815,-0.76742,-0.7315,-0.86819,-0.34097,0.32606
-0.1443,0.68856,-0.38553,-0.12718,-0.19889,0.2361,-0.33159,-0.11567,-0.44072,1.1116,-0.83644,-0.49986,-0.71106,-0.70592,-0.87361,-1.2876,-1.5224,-2.1393,-1.6556,-1.8846,-1.0903,-1.7629,-1.4502,-1.5333,-2.3561,-1.335,-0.66649,-0.10806,0.33021,-0.42199,0.34557,0.39062,0.50607,0.90254,-0.012247,0.2197,-0.12408,0.7246,1.1861,-0.4949,-0.074166,0.32378,0.26592,0.19471,0.030513,0.18153,1.416,0.2732,0.56741,0.27219,0.43737,0.60076,-0.51498,-0.57044,-0.30418,-0.23006,-0.39641,-0.766,-0.33808,-0.42566
