2.0664,1.0421,0.79647,-0.13002,-0.098646,0.3794,1.0331,0.58869,0.1704,0.022082,0.58745,0.91842,0.62261,-0.063966,-0.29466,0.11838,-0.085616,0.027146,0.42737,0.10802,0.48085,0.14146,-0.071349,-0.26947,0.096395,-0.15678,-0.13497,0.26021,0.015821,-0.31803,-0.6289,0.20078,-0.18322,-0.51247,-0.46598,-0.78081,-0.59737,-0.44919,-0.52359,-0.65961,-0.51172,-0.40477,-0.41162,-0.71595,0.40635,-0.34368,-0.48335,0.04518,-0.42132,-0.65623,-0.32116,0.10524,-0.96079,-0.59286,-0.6727,-0.70784,-0.50266,-0.51644,-0.49903,-0.47726,-0.21551,-0.075437,-0.03931,0.013152,-0.069461,-0.12582,-0.085707,-0.013195,-0.0043384,0.15437,-0.30658,-0.27839,-0.4327,0.15389,0.33331,0.23427,0.12054,0.65951,0.93807,0.60237,0.55819,0.50826,0.49449,0.73766,0.57211,0.75772,0.66534,0.17888,-0.041102,-0.020624,-0.64712,-0.24048,-0.36843,-0.27632,-0.32107,0.33716,0.58171,0.77968,0.8221,0.80333,0.38291,0.59009,0.82079,1.2469,1.6604,1.3808,0.56034,-1.1456,-0.44006,-0.18519,-0.30501,-0.22815,-0.20441,0.26218,0.50248,0.14563,0.032857,-0.05077,-0.14997,0.20757,0.27922,0.4158,0.38421,1.2563,0.71133
2.7001,0.82967,1.5135,-0.29276,-0.22047,-0.18295,0.49472,0.26744,-0.43616,-0.15866,-0.42809,-0.85738,-0.10267,0.059442,1.3083,1.2622,0.7438,1.0387,0.46152,-0.037492,0.31175,0.10389,0.17556,0.48341,0.7491,0.19702,-0.91186,0.57414,-0.16162,1.3289,1.917,0.59704,-0.13639,0.26421,0.43273,0.17028,0.025178,0.28541,0.52901,-0.447,-0.27881,0.66024,0.85386,2.1421,1.902,1.076,0.94163,1.3489,1.2623,2.0256,1.3876,1.6428,0.13901,-0.78956,-1.3343,-1.5631,-1.4236,-1.4529,-1.0879,-0.89927,-0.54113,-0.37508,-0.27108,-0.24112,-0.19908,-0.29188,0.029997,0.53859,0.9196,0.88466,0.54983,-0.39364,-0.33708,0.13627,0.51454,1.0826,1.9219,2.0333,2.3659,1.9503,2.098,1.7397,1.3966,1.2519,1.5226,1.023,0.41038,-0.66256,-0.48495,-0.035796,-0.29964,0.31482,-0.17847,0.53895,0.85556,1.7971,1.8069,2.3183,2.0451,2.2956,1.6685,1.8333,1.7626,1.4939,0.73149,-0.41621,-0.44399,0.52858,0.20552,0.60081,0.67882,1.6339,2.0746,2.1225,1.9236,1.6802,1.6871,1.3864,1.0796,0.96658,1.5566,0.76116,0.81536,0.27844,-0.49445
0.10527,-0.23843,-0.62185,2.4599,0.95318,2.6793,1.3334,-0.1098,-0.92675,-1.1958,-0.32217,-1.3141,-0.71327,-0.96094,2.9625,2.1427,0.57512,-0.70602,-0.42364,-0.71886,-0.33085,-0.82132,-0.03231,-0.52404,-0.6643,0.12721,0.60323,0.34913,0.83808,2.2049,-0.31428,-0.30519,-0.1951,-0.15495,-0.11725,0.54357,-0.047251,-0.43739,0.77471,1.981,0.73533,2.7458,1.8759,-0.1851,1.1977,-0.16934,0.038281,0.021085,1.387,0.071739,-0.00099074,1.3435,2.2803,-1.261,0.16106,1.2152,1.5682,1.1064,0.40116,-0.034122,-0.20461,-0.45282,-0.50967,-0.55191,-0.6191,-0.56152,-0.067768,-0.74482,-1.5019,-1.8844,-0.38053,0.61448,3.425,1.5432,1.2542,-0.44131,-0.39752,-0.13948,0.46046,-0.00017239,0.05615,-0.098541,0.28964,0.77895,0.63126,-1.3402,-0.65818,0.81604,0.75586,0.66755,2.1086,1.8135,1.1563,0.24313,-0.12909,-0.16953,-0.47459,-0.67685,-0.53653,-0.51736,-0.3774,-0.15857,0.18919,-0.93992,-0.70673,0.55988,0.17506,3.808,4.7491,1.7425,1.3835,0.41843,0.10151,0.30202,0.71093,0.26948,0.31784,0.13151,0.48171,0.36078,0.78035,0.0080214,0.037881,0.042171,0.96493
3.7575,1.3147,0.94522,0.59568,-1.1379,-0.25135,0.80721,-0.12773,-0.30634,-0.2338,0.17188,-0.34453,-0.59407,0.20857,0.17943,0.029848,0.92064,0.72667,0.18535,0.47912,0.70565,0.44356,1.0742,0.69026,1.5198,1.5575,-0.36619,0.010882,-0.086288,-0.22686,0.12812,0.32288,-0.091565,-0.51519,-0.43079,0.21139,0.17955,0.28259,0.37762,-0.43437,-0.4175,0.80177,0.7423,0.99025,-0.050223,1.2578,0.88413,0.60408,2.1543,0.76833,2.1154,1.444,0.49273,-0.56812,-1.2458,-0.70784,-0.011906,-0.2652,-0.22733,-0.24647,-0.36041,-0.39911,-0.43059,-0.32941,-0.48144,-0.38123,-0.30725,-0.49141,-0.42883,-0.36462,-0.30793,-0.55315,-0.21704,1.6685,0.46861,0.29147,0.24628,0.08701,0.18363,0.071174,0.12589,-0.07027,-0.24112,0.6187,-0.074512,0.27177,0.74167,0.62259,0.41088,0.11116,-0.32551,-0.088953,-0.71761,-0.63932,-0.50539,-0.030428,0.14459,0.29167,0.33689,0.19419,-0.11775,0.25049,0.37356,0.73366,1.7849,1.573,0.22244,0.16898,0.061601,0.75596,-0.18729,-0.06631,-0.11164,-0.11066,-0.35386,-0.1073,0.16912,0.014077,-0.26061,0.56864,-0.11378,0.10473,0.46961,0.75987,0.70536
0.42845,0.55055,0.35836,0.27629,0.49638,0.5443,0.78542,0.60904,0.026125,0.47084,0.2861,0.2263,-0.24197,-0.46067,-0.70424,-0.55363,-0.68083,-0.28635,-0.16431,0.31744,-0.098423,-0.24418,0.52169,0.4197,0.17033,0.11992,0.58799,-0.66842,-0.2564,-0.61607,-0.46338,-0.436,-0.43378,-0.75556,-0.80767,-0.61503,0.087062,-0.5965,-0.69761,-0.47939,-0.33264,-0.65753,-0.74273,-0.86659,-0.78476,-0.63229,-0.39196,-0.34244,-0.34305,-0.3209,-0.3893,-0.4901,-0.38528,-0.62551,-0.28659,-0.31515,-0.38816,-0.59483,-0.45979,-0.962,-0.82312,-0.9885,-0.97593,-1.0299,-0.93561,-1.0447,-0.86604,0.174,0.090503,-0.96936,-0.51228,0.018725,-0.46402,-0.15447,-0.86313,-0.15123,-0.60574,-0.34093,0.0065578,-0.14678,0.13412,0.13476,0.14584,0.68723,1.5559,1.7335,-1.0917,-0.024707,1.0964,-0.19336,-0.11632,-0.36176,-0.79664,-0.47005,-0.9574,-0.86226,-0.83698,-0.85176,-0.67104,-0.67836,-0.76753,0.17501,0.82123,0.62963,-0.79205,0.0012296,0.38461,-0.57378,-0.74119,-0.67815,-0.69826,-0.2459,-0.31292,0.13648,-0.32392,0.31454,0.57088,0.30826,0.038846,0.73935,0.77384,1.1101,0.26086,1.1512,0.074557
-0.41637,0.33361,-0.46673,-1.0168,0.56754,-0.74395,-1.8425,-1.8216,-1.6941,-1.8603,-2.0649,-1.4727,-0.56104,-1.2833,-0.73963,-0.70482,0.1474,0.68928,0.9505,0.76629,0.63521,0.41361,0.5933,0.11742,-0.053051,0.87798,-0.11417,-0.45643,-0.36768,-0.76204,-0.13407,0.35156,0.1959,0.11017,0.30441,0.2466,0.20103,0.018168,1.0157,1.0654,-0.45165,-0.35272,0.53672,1.296,1.4828,1.5182,1.1802,0.91837,0.86111,0.88605,0.042718,0.8954,0.6158,0.32911,0.35036,-0.38049,-0.65419,-0.82675,-0.74805,-0.80182,-0.82156,-0.58568,-0.58738,-0.50482,-0.60201,-0.56547,-0.20948,-0.23554,-0.45866,0.16144,-0.017526,0.12587,-0.51329,-0.40124,-0.45885,-0.61644,-0.68822,-0.83619,-0.67978,-0.45725,-0.68108,-0.42124,-0.57649,0.57312,0.80025,-0.41561,0.63271,0.76511,-0.0092008,-0.66894,-1.0022,-1.1409,-1.1064,-0.74732,-0.68488,-0.23423,0.21054,0.55583,0.51915,1.139,0.51781,1.1416,0.76311,0.32043,0.98317,0.088695,-0.51643,-0.047769,-0.7637,-1.0326,-0.9794,-0.99282,-1.0291,-1.1355,-1.1082,-0.74464,-1.1503,-0.78248,-1.0601,0.24802,1.1183,-0.2339,0.41091,0.47271,0.10538
0.42765,0.84642,0.23326,-0.68433,0.64493,-0.64569,-0.029451,-0.077849,0.18629,0.44179,-0.64143,-0.85696,-1.4285,-0.88262,-0.77218,-0.73966,-0.64032,-0.3489,-0.11679,-0.20353,-0.51699,-0.26204,0.097238,0.0034139,-0.2825,-0.10155,0.0024706,-1.1542,-0.80089,-0.79977,-0.76207,-0.25078,-0.46812,-0.48454,-0.57659,-0.57082,-0.22189,-0.24021,-0.40045,-0.16108,-0.69323,-0.76199,-0.75518,-0.70963,-0.35582,-0.21558,-0.70876,-0.30263,-0.40626,-0.17565,-0.25669,-0.44216,-0.21577,-0.13831,-0.18278,-0.53675,-0.85323,-1.5137,-1.3476,-1.406,-1.331,-1.3645,-1.2431,-1.3583,-1.1054,-1.4139,-0.83823,-0.72438,-1.5761,-0.28505,0.64394,-0.36603,-0.61204,-0.7336,-0.88096,-1.4315,-0.44716,-1.0016,-0.69924,-0.89331,-0.75776,-1.0144,-0.49383,-0.41342,1.8793,-1.6872,-0.60404,0.20618,-1.2134,-0.91813,-0.55753,-1.2214,-1.0466,-1.261,-1.0974,-1.424,-1.4024,-1.5365,-1.6426,-1.5042,-1.452,-0.96278,-0.059292,-1.5174,-0.95528,-0.47497,-1.0686,-0.6545,-1.0464,-0.93663,-0.68425,-0.72678,-0.66219,-0.90257,-0.68851,-0.80776,-0.95954,-1.115,-0.76794,-0.73126,0.024324,-1.0707,0.13651,-0.1347,-0.23488
1.0863,0.259,1.3449,0.52623,1.2439,0.18662,0.70861,0.50962,0.4512,-0.22015,-0.24701,-0.35948,-0.033797,0.12944,0.85007,0.73795,0.74465,0.016181,0.52116,-0.3008,-0.24159,-0.11152,-0.11412,0.071763,0.27119,-0.088937,-0.51155,0.14168,-0.32306,0.25032,0.08441,-0.28816,-0.52372,-0.44351,-0.11986,-0.3181,-0.51232,-0.23577,-0.33686,-0.35607,-0.49233,1.0834,0.64777,-0.016421,1.0755,-0.20601,-0.02275,-0.072153,0.26165,0.31072,0.29929,0.49983,0.51668,-1.3948,-1.2378,-0.95329,-0.96495,-0.95198,-0.8853,-0.31222,-0.055044,0.21997,0.37924,0.41576,0.22093,0.23871,0.5861,0.95958,1.1345,1.0411,0.17742,-0.62173,0.3072,-0.20225,-0.096187,-0.080364,1.153,1.1983,1.6453,1.6113,1.8004,1.3368,1.4071,1.8199,1.6379,0.9257,0.19703,-1.0902,-0.70854,-1.0609,0.16513,0.015552,0.11784,0.56033,1.2431,1.4603,1.2972,1.3198,1.1241,1.054,0.91552,1.215,1.1523,0.15924,-0.48301,-1.0793,-0.64642,-0.406,0.40298,0.51955,-0.093391,0.11894,0.6959,1.1741,1.514,2.0443,2.2827,2.0473,1.5873,2.1512,3.0141,1.6767,0.40091,-0.74271,-1.0071
2.9492,1.9278,-0.60483,-0.80627,-0.048473,0.049893,-0.11949,0.036356,-0.32969,0.4817,0.36352,-0.26375,-0.10718,0.27551,-0.41035,-0.24472,-0.091062,0.41292,1.1846,0.77476,0.77176,0.97709,0.48315,0.69439,0.61655,0.855,0.52557,-0.76955,0.46298,-0.91519,-0.047508,-0.45649,-0.18403,-0.61743,-0.24174,-0.60768,-0.49818,-0.39158,-0.54739,0.24983,-0.57475,-0.80144,-0.53182,0.11302,0.16735,0.57001,0.47003,0.11904,0.0018572,-0.045539,0.38365,0.035703,0.61636,0.98224,0.37666,-0.050563,-0.50009,-0.69769,-0.87745,-1.3604,-1.5834,-1.6542,-1.7462,-1.6914,-1.5737,-1.5634,-1.7764,-1.1732,-0.81967,-0.70677,0.3522,0.1423,-0.35587,-0.47048,-0.37336,-0.28354,-0.51979,-0.64136,-0.19881,-0.30038,-0.047002,-0.42531,-0.16007,-0.35195,0.62548,1.1195,0.22421,0.46808,-0.35295,0.30998,-0.29891,-0.10284,-0.16137,0.048369,-0.15514,-0.30016,-0.43847,-0.37607,-0.65048,-0.81773,-0.81828,-0.51015,0.036476,-0.30862,1.1888,1.3328,0.38992,-0.9828,-0.6989,-0.97566,-0.56092,-0.87344,-0.64039,-0.73109,-0.58298,-0.54068,-0.24649,-0.86117,-0.64129,-0.76418,0.18533,1.4838,0.84537,1.5321,1.2785
1.1788,1.4181,-0.70262,-0.44066,-0.50042,-0.63103,-0.21307,-1.3776,-0.57726,-0.78162,1.3609,0.76213,-0.091799,-1.7171,-0.79938,-0.748,-0.59096,-0.14755,-0.7248,-0.61877,0.15917,0.02745,-0.38316,-0.1485,-0.23603,-0.82513,0.75357,0.31128,-0.20073,-0.09087,-0.71898,0.0739,-0.016932,0.29433,-0.10877,0.42142,0.62364,0.19893,-0.40082,0.15712,-0.18603,-1.1221,-0.37402,-0.26313,-0.55515,0.15701,0.22944,0.20023,-0.30268,0.23372,-0.49416,-0.59196,0.10187,0.74836,0.10352,0.038421,-0.39843,-0.91241,-1.7398,-2.1608,-2.4824,-2.5079,-2.2807,-2.1929,-1.7857,-1.6622,-1.858,-0.53637,0.2863,0.48149,1.0137,-0.46463,-0.65024,-0.62678,-0.52999,-1.1398,-1.0645,-0.68276,-0.70755,-0.44226,-0.035217,-0.58882,0.86053,-0.38195,1.6556,2.2472,-0.58674,-1.0516,-1.2578,-0.23144,-0.092041,-0.32442,-0.50427,-0.99587,-0.31621,-0.5054,-0.00098919,0.78014,0.88982,1.426,0.80722,0.33729,1.0585,0.18531,-0.70121,-0.92258,-1.1181,-0.69712,-0.46086,-1.0195,-1.0268,-0.50757,-0.15645,-0.22473,0.46398,-0.054194,-0.36044,-0.35741,-0.62392,-0.44938,0.14272,0.89346,0.4587,-0.15262,-0.1922
